时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-20T02:08:09.323Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0620,0.0967,1.0151,-0.24,0.18,-0.31,4.99,2.69,58.01
"2025-05-20T02:08:09.332Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.1748,0.0400,1.0073,0.00,-0.37,-0.12,1.54,-7.98,-42.52
"2025-05-20T02:08:09.332Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.4609,0.2852,0.8677,0.00,-0.61,0.61,18.55,28.17,71.79
"2025-05-20T02:08:09.333Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
"2025-05-20T02:08:09.335Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.0845,0.8833,-0.4585,0.18,-0.85,0.85,117.85,4.97,19.80
"2025-05-20T02:08:09.359Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.0132,-0.0664,1.0269,-0.24,2.01,0.43,-4.92,0.01,-1.04
"2025-05-20T02:08:09.360Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.0815,0.8774,-0.4619,0.31,-0.06,0.24,117.86,4.96,19.76
"2025-05-20T02:08:09.374Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.1724,0.0322,1.0044,0.00,0.00,-0.31,1.54,-7.97,-42.49
"2025-05-20T02:08:09.377Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.4575,0.2822,0.8594,0.49,0.55,0.43,18.58,28.16,71.81
"2025-05-20T02:08:09.377Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2539,0.7817,0.5708,-1.22,2.14,-0.61,52.49,13.83,-64.57
"2025-05-20T02:08:09.396Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.1680,0.0161,1.0112,0.61,-0.49,0.18,1.56,-7.97,-42.48
"2025-05-20T02:08:09.397Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0518,0.0938,1.0146,-0.31,0.24,-0.61,5.00,2.70,57.99
"2025-05-20T02:08:09.401Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.0166,-0.0767,1.0234,-1.89,2.93,0.98,-4.98,0.14,-0.99
"2025-05-20T02:08:09.402Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.0820,0.8794,-0.4663,-0.06,-0.24,-0.37,117.86,4.97,19.78
"2025-05-20T02:08:09.420Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0449,0.0903,1.0200,-0.18,0.92,0.06,5.01,2.75,57.97
