时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-20T02:04:33.723Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",-0.0454,0.1543,0.9971,1.16,0.00,1.34,7.92,3.00,-3.42
"2025-05-20T02:04:33.735Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2598,0.5928,0.7744,0.37,-1.83,0.49,36.97,15.33,-17.98
"2025-05-20T02:04:33.737Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",0.0576,0.9336,-0.3081,-0.92,1.22,-1.46,108.16,-3.81,23.80
"2025-05-20T02:04:33.740Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.4941,0.1753,0.8721,1.16,1.16,0.92,11.90,30.57,59.73
"2025-05-20T02:04:33.749Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2578,0.5913,0.7773,-0.55,0.31,0.61,36.99,15.30,-17.97
"2025-05-20T02:04:33.751Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",0.3345,-0.0991,0.9717,0.43,0.49,-1.53,-6.54,-21.77,1.22
"2025-05-20T02:04:33.768Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0586,0.0879,1.0098,-0.31,0.31,0.37,5.07,3.36,28.81
"2025-05-20T02:04:33.793Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",-0.0430,0.1743,1.0034,0.31,-0.18,0.12,7.94,2.98,-3.39
"2025-05-20T02:04:33.794Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0654,0.0908,1.0098,0.67,1.04,-0.31,5.11,3.38,28.81
"2025-05-20T02:04:33.797Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.5161,0.1714,0.8730,2.14,1.28,0.06,11.96,30.61,59.77
"2025-05-20T02:04:33.799Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2593,0.5874,0.7749,-0.12,-0.49,0.43,36.99,15.29,-17.95
"2025-05-20T02:04:33.800Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",0.0630,0.9468,-0.3022,0.85,0.43,-0.79,108.14,-3.76,23.86
"2025-05-20T02:04:33.818Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",0.0713,0.9658,-0.2954,1.46,-1.04,-0.37,108.22,-3.74,23.82
"2025-05-20T02:04:33.835Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",-0.0513,0.1660,1.0229,0.61,0.31,-0.37,7.94,2.97,-3.41
"2025-05-20T02:04:33.836Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0542,0.0923,1.0215,0.18,1.34,-0.92,5.15,3.42,28.79
"2025-05-20T02:04:33.838Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.5039,0.1758,0.8594,1.10,0.55,1.16,12.15,30.72,59.85
"2025-05-20T02:04:33.839Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2661,0.5835,0.7778,-0.12,0.92,0.00,37.00,15.32,-17.88
"2025-05-20T02:04:33.857Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",-0.0430,0.1704,1.0176,2.44,2.50,-0.24,8.00,3.06,-3.42
"2025-05-20T02:04:33.860Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0674,0.0977,1.0200,-1.34,2.69,-0.85,5.13,3.55,28.77
"2025-05-20T02:04:33.884Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.4946,0.1753,0.8784,0.55,1.22,0.49,12.19,30.76,59.90
"2025-05-20T02:04:33.891Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",0.3438,-0.1050,0.9648,1.89,-0.61,-0.73,-6.48,-21.69,1.15
"2025-05-20T02:04:33.892Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",0.0444,0.9536,-0.2974,0.67,0.00,-0.85,108.27,-3.70,23.81
"2025-05-20T02:04:33.903Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",-0.0444,0.1606,0.9932,1.04,-0.37,0.00,8.06,3.10,-3.45
"2025-05-20T02:04:33.906Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2451,0.6035,0.7837,-0.37,2.01,-0.61,37.03,15.40,-17.88
"2025-05-20T02:04:33.907Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",0.3462,-0.0991,0.9546,-1.59,0.49,0.85,-6.46,-21.71,1.15
"2025-05-20T02:04:33.908Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",0.0723,0.9429,-0.2964,0.98,1.28,-1.77,108.29,-3.63,23.88
"2025-05-20T02:04:33.969Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.5151,0.1821,0.8569,0.43,1.71,1.40,12.30,30.89,60.01
"2025-05-20T02:04:33.978Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0703,0.0898,1.0039,-1.16,1.71,-1.10,5.09,3.67,28.72
"2025-05-20T02:04:33.979Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2739,0.5767,0.7651,-0.24,1.28,-1.22,37.03,15.54,-17.80
"2025-05-20T02:04:33.980Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",0.3413,-0.0776,0.9858,-0.73,0.00,0.98,-6.54,-21.60,1.18
"2025-05-20T02:04:34.006Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",-0.0752,0.1147,1.0146,-1.89,1.65,-0.31,5.04,3.77,28.72
"2025-05-20T02:04:34.007Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",0.3257,-0.1177,0.9531,-0.06,-8.18,0.49,-6.60,-21.76,1.25
"2025-05-20T02:04:34.013Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",-0.0356,0.1694,1.0234,0.12,1.83,-0.18,8.10,3.14,-3.44
"2025-05-20T02:04:34.014Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.5293,0.1851,0.8584,-0.85,0.06,1.16,12.32,30.92,60.09
