时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-20T02:05:56.268Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0835,0.9810,0.1001,3.78,-20.75,-5.37,80.56,-5.32,106.41
"2025-05-20T02:05:56.269Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0259,0.9072,0.2134,41.63,9.95,16.11,81.16,0.84,137.98
"2025-05-20T02:05:56.270Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.4165,0.1968,0.9326,2.87,-0.06,-2.87,8.79,18.16,38.23
"2025-05-20T02:05:56.270Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2607,0.7607,0.5708,-5.00,4.82,3.11,53.43,15.27,-98.63
"2025-05-20T02:05:56.271Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1851,0.8965,-0.3945,3.54,-9.03,6.84,114.85,10.90,62.86
"2025-05-20T02:05:56.272Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1494,0.9790,0.1592,-0.31,-5.19,-0.79,80.72,-5.26,105.67
"2025-05-20T02:05:56.273Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3057,0.1279,0.9297,5.55,4.39,5.86,8.98,18.17,38.36
"2025-05-20T02:05:56.273Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5166,-0.0459,0.8545,0.98,0.92,0.79,-1.52,-32.59,3.02
"2025-05-20T02:05:56.274Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0591,1.0503,0.0596,51.64,-26.00,4.52,84.22,0.18,137.88
"2025-05-20T02:05:56.275Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1621,0.8726,-0.4180,0.00,2.69,1.77,114.89,10.76,62.53
"2025-05-20T02:05:56.286Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1821,0.9048,-0.3887,2.75,0.00,-0.06,114.96,10.70,62.68
"2025-05-20T02:05:56.301Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5254,0.0469,0.8809,-2.08,-0.79,2.08,-1.59,-32.56,3.28
"2025-05-20T02:05:56.304Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0293,1.0552,-0.0029,19.29,-12.76,2.44,85.81,0.04,136.63
"2025-05-20T02:05:56.305Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2856,0.7549,0.5918,0.85,-1.34,-2.56,53.38,15.35,-98.38
"2025-05-20T02:05:56.306Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3125,0.1030,0.9868,11.17,8.91,-2.38,9.54,18.56,38.64
"2025-05-20T02:05:56.326Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0439,1.0068,0.1895,-1.16,2.01,1.28,80.69,-5.28,105.78
"2025-05-20T02:05:56.329Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3589,0.1558,0.9746,4.27,2.62,0.92,9.89,18.83,38.58
"2025-05-20T02:05:56.351Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2646,0.7759,0.5986,-1.77,-0.12,1.71,53.36,15.38,-98.44
"2025-05-20T02:05:56.425Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.6084,0.0005,0.8345,-7.02,-1.10,-9.89,-1.71,-32.63,3.00
"2025-05-20T02:05:56.426Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0742,0.9883,0.0908,2.20,-15.26,-2.62,80.78,-5.33,105.47
"2025-05-20T02:05:56.427Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2598,0.7524,0.5957,3.17,-2.14,0.43,53.39,15.31,-98.37
"2025-05-20T02:05:56.428Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.2080,0.8999,-0.4067,3.23,-5.49,4.76,115.08,10.68,62.48
"2025-05-20T02:05:56.429Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0381,1.0000,0.1162,5.92,-3.72,1.95,86.28,-0.14,136.35
"2025-05-20T02:05:56.430Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.2817,0.1260,0.9766,3.72,1.40,-2.01,10.07,18.90,38.65
"2025-05-20T02:05:56.483Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5815,-0.0239,0.8296,-6.59,-0.06,-9.95,-1.71,-32.66,2.37
"2025-05-20T02:05:56.484Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1118,0.9785,0.1050,2.50,-21.00,-4.94,80.98,-5.28,104.51
"2025-05-20T02:05:56.485Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0469,1.0088,0.0615,1.83,-10.07,-1.28,86.50,-0.16,135.95
"2025-05-20T02:05:56.486Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2534,0.7842,0.5728,5.68,-5.13,-2.93,53.60,15.28,-98.51
"2025-05-20T02:05:56.487Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.2012,0.8833,-0.4111,2.08,-8.54,9.64,115.13,10.48,61.98
"2025-05-20T02:05:56.493Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1064,0.9893,0.1699,1.59,-14.16,-1.34,81.21,-5.26,103.64
"2025-05-20T02:05:56.494Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3589,0.1738,0.9453,5.31,0.37,-9.95,10.18,19.01,38.34
"2025-05-20T02:05:56.495Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5132,-0.0278,0.8828,-4.76,1.16,-8.54,-1.70,-32.67,1.80
"2025-05-20T02:05:56.495Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0444,0.9990,0.0210,1.16,-8.91,0.92,86.56,-0.16,135.44
"2025-05-20T02:05:56.496Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1479,0.8867,-0.4214,0.73,-4.58,6.90,115.10,10.23,61.44
"2025-05-20T02:05:56.497Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3569,0.1870,0.9453,3.36,0.06,-4.15,10.28,19.09,37.99
"2025-05-20T02:05:56.498Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1650,0.8882,-0.4189,0.67,-3.11,2.50,115.09,10.13,61.14
"2025-05-20T02:05:56.505Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5371,-0.0225,0.8672,-3.17,1.04,-5.31,-1.68,-32.62,1.36
"2025-05-20T02:05:56.507Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0000,1.0020,0.0811,1.28,-6.41,0.24,86.62,-0.24,135.09
"2025-05-20T02:05:56.507Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2524,0.7798,0.5806,1.77,-1.34,0.06,53.75,15.27,-98.60
"2025-05-20T02:05:56.528Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1079,0.9888,0.1538,-1.34,-8.06,-1.40,81.25,-5.27,103.04
"2025-05-20T02:05:56.631Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2583,0.7681,0.5845,2.26,-1.40,0.12,53.83,15.24,-98.62
