时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-27T02:44:23.261Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0044,0.0000,1.0283,0.00,-0.12,0.00,-0.03,-0.23,79.35
"2025-05-27T02:44:23.307Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0283,0.00,-0.12,0.00,-0.03,-0.23,79.35
"2025-05-27T02:44:23.308Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
"2025-05-27T02:44:23.332Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.43
"2025-05-27T02:44:23.374Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0283,0.00,-0.12,0.00,-0.03,-0.23,79.35
"2025-05-27T02:44:23.375Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0234,-0.49,-0.06,-0.12,-0.09,-0.24,55.44
"2025-05-27T02:44:23.418Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,0.00,-0.12,0.00,-0.03,-0.23,79.34
"2025-05-27T02:44:23.419Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
"2025-05-27T02:44:23.480Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0283,0.00,-0.18,0.00,-0.03,-0.23,79.34
"2025-05-27T02:44:23.508Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0283,0.00,-0.12,0.00,-0.03,-0.23,79.34
"2025-05-27T02:44:23.511Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.43,-0.06,-0.18,-0.09,-0.24,55.44
"2025-05-27T02:44:23.532Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0239,-0.49,-0.12,-0.12,-0.09,-0.24,55.44
"2025-05-27T02:44:23.578Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,-0.06,-0.12,0.06,-0.03,-0.23,79.34
"2025-05-27T02:44:23.578Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0010,1.0239,-0.49,-0.12,-0.18,-0.09,-0.24,55.44
"2025-05-27T02:44:23.623Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,0.00,-0.12,0.00,-0.03,-0.23,79.34
"2025-05-27T02:44:23.623Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.24,55.44
"2025-05-27T02:44:23.666Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0283,-0.06,-0.18,0.00,-0.03,-0.23,79.33
"2025-05-27T02:44:23.692Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,-0.06,-0.12,0.00,-0.03,-0.23,79.33
"2025-05-27T02:44:23.732Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0020,1.0234,-0.49,-0.06,-0.12,-0.09,-0.24,55.44
"2025-05-27T02:44:23.754Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0049,-0.0010,1.0239,-0.49,-0.12,-0.18,-0.09,-0.24,55.44
"2025-05-27T02:44:23.778Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0283,-0.06,-0.12,0.00,-0.03,-0.23,79.33
"2025-05-27T02:44:23.779Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
