时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-27T02:44:18.266Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0029,0.0000,1.0278,0.00,-0.12,0.00,-0.09,-0.23,80.47
"2025-05-27T02:44:18.284Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0010,1.0239,-0.43,-0.06,-0.18,-0.10,-0.23,54.45
"2025-05-27T02:44:18.312Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0034,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,54.51
"2025-05-27T02:44:18.334Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,-0.06,-0.12,0.00,-0.09,-0.23,80.40
"2025-05-27T02:44:18.337Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,54.58
"2025-05-27T02:44:18.380Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0283,-0.06,-0.12,0.00,-0.08,-0.23,80.39
"2025-05-27T02:44:18.383Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0234,-0.49,-0.06,-0.12,-0.09,-0.23,54.62
"2025-05-27T02:44:18.424Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0283,-0.06,-0.12,0.00,-0.08,-0.23,80.32
"2025-05-27T02:44:18.493Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0283,0.00,-0.18,0.00,-0.08,-0.23,80.30
"2025-05-27T02:44:18.497Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0034,-0.0015,1.0244,-0.49,-0.06,-0.12,-0.09,-0.23,54.68
"2025-05-27T02:44:18.498Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0010,1.0234,-0.49,-0.06,-0.12,-0.09,-0.23,54.72
"2025-05-27T02:44:18.536Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0288,-0.06,-0.12,0.00,-0.07,-0.23,80.24
"2025-05-27T02:44:18.537Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0010,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,54.77
"2025-05-27T02:44:18.582Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0278,0.00,-0.12,0.00,-0.07,-0.23,80.23
"2025-05-27T02:44:18.583Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0234,-0.49,-0.06,-0.12,-0.09,-0.23,54.80
"2025-05-27T02:44:18.631Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,-0.06,-0.12,0.06,-0.07,-0.23,80.17
"2025-05-27T02:44:18.670Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0278,0.00,-0.12,0.06,-0.07,-0.23,80.16
"2025-05-27T02:44:18.700Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,54.84
"2025-05-27T02:44:18.701Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,54.87
"2025-05-27T02:44:18.747Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0288,-0.06,-0.12,0.00,-0.07,-0.23,80.11
"2025-05-27T02:44:18.749Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0234,-0.43,-0.12,-0.18,-0.09,-0.22,54.90
"2025-05-27T02:44:18.787Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0273,0.00,-0.12,0.00,-0.06,-0.23,80.09
"2025-05-27T02:44:18.789Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.06,-0.12,-0.09,-0.22,54.92
"2025-05-27T02:44:18.828Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,0.00,-0.12,0.00,-0.06,-0.23,80.05
"2025-05-27T02:44:18.904Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0283,-0.06,-0.12,0.00,-0.05,-0.23,80.04
"2025-05-27T02:44:18.907Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.12,-0.12,-0.09,-0.23,54.95
"2025-05-27T02:44:18.907Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0010,1.0234,-0.49,-0.12,-0.12,-0.09,-0.23,54.97
