时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-27T02:44:20.777Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0283,-0.06,-0.12,0.00,-0.04,-0.23,79.55
"2025-05-27T02:44:20.787Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.32
"2025-05-27T02:44:20.808Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0283,0.00,-0.12,0.00,-0.04,-0.23,79.55
"2025-05-27T02:44:20.811Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,55.32
"2025-05-27T02:44:20.834Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0278,-0.06,-0.18,0.00,-0.04,-0.23,79.54
"2025-05-27T02:44:20.878Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0278,-0.06,-0.12,0.00,-0.04,-0.23,79.54
"2025-05-27T02:44:20.879Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0244,-0.49,-0.06,-0.18,-0.09,-0.23,55.33
"2025-05-27T02:44:20.923Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0234,-0.49,-0.12,-0.18,-0.09,-0.23,55.33
"2025-05-27T02:44:20.966Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0278,-0.06,-0.12,0.00,-0.04,-0.23,79.52
"2025-05-27T02:44:20.967Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0244,-0.49,-0.06,-0.18,-0.09,-0.23,55.33
"2025-05-27T02:44:21.011Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,-0.0005,1.0283,0.00,-0.12,0.06,-0.04,-0.23,79.52
"2025-05-27T02:44:21.012Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0010,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,55.34
"2025-05-27T02:44:21.042Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,-0.0005,1.0278,0.00,-0.12,0.00,-0.04,-0.23,79.51
"2025-05-27T02:44:21.078Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,0.00,-0.06,0.00,-0.04,-0.23,79.51
"2025-05-27T02:44:21.079Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.34
"2025-05-27T02:44:21.125Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,55.34
"2025-05-27T02:44:21.168Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0044,-0.0005,1.0273,0.00,-0.06,0.00,-0.04,-0.23,79.50
"2025-05-27T02:44:21.170Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0010,1.0239,-0.43,-0.06,-0.18,-0.09,-0.23,55.35
"2025-05-27T02:44:21.191Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0283,0.00,-0.12,0.00,-0.04,-0.23,79.50
"2025-05-27T02:44:21.219Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0015,1.0234,-0.49,-0.12,-0.12,-0.09,-0.23,55.35
"2025-05-27T02:44:21.236Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0034,0.0000,1.0283,0.00,-0.12,0.00,-0.04,-0.23,79.49
"2025-05-27T02:44:21.282Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0044,-0.0005,1.0283,-0.06,-0.12,0.00,-0.04,-0.23,79.49
"2025-05-27T02:44:21.300Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0044,-0.0010,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,55.35
"2025-05-27T02:44:21.328Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0049,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,55.35
"2025-05-27T02:44:21.371Z",qWRWttfDve4AEPeePRvRbQ==,"WTL1",0.0039,0.0000,1.0278,-0.06,-0.12,0.00,-0.04,-0.23,79.49
"2025-05-27T02:44:21.374Z",3kIo/mNlPgTrJYjBCYu1YQ==,"WTR1",0.0039,-0.0010,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,55.36
