时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°),Q0,Q1,Q2,Q3
2025-04-17 06:17:23+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.3979,-1.0664,-0.0122,-132.26,-312.38,105.29,-128.57,-34.75,-47.83,0.207764,-0.957153,0.139648,-0.145142
2025-04-17 06:17:23.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.3979,-1.0664,-0.0122,-132.26,-312.38,105.29,-128.57,-34.75,-47.83,0.207764,-0.957153,0.139648,-0.145142
2025-04-17 06:17:24+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.062,-0.4917,-0.5674,-105.96,-166.2,-100.71,-113.73,-14.87,8.8,0.508026,-0.840881,-0.182526,-0.037384
2025-04-17 06:17:24.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.062,-0.4917,-0.5674,-105.96,-166.2,-100.71,-113.73,-14.87,8.8,0.508026,-0.840881,-0.182526,-0.037384
2025-04-17 06:17:25+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1606,-0.1597,-0.8813,-136.47,-19.1,81.73,-125.41,-10.57,17.17,0.377472,-0.923828,-0.060944,-0.016266
2025-04-17 06:17:25.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1606,-0.1597,-0.8813,-136.47,-19.1,81.73,-125.41,-10.57,17.17,0.377472,-0.923828,-0.060944,-0.016266
2025-04-17 06:17:26+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.293,0.0034,-0.5044,97.66,409.79,-32.9,-107.11,-45.84,-7.25,0.576172,-0.657776,-0.078613,-0.478607
2025-04-17 06:17:26.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.293,0.0034,-0.5044,97.66,409.79,-32.9,-107.11,-45.84,-7.25,0.576172,-0.657776,-0.078613,-0.478607
2025-04-17 06:17:27+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.3262,-0.1787,-0.2979,180.36,304.44,-77.09,-84.86,-34.93,-0.77,0.743042,-0.57666,-0.071167,-0.331909
2025-04-17 06:17:27.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.3262,-0.1787,-0.2979,180.36,304.44,-77.09,-84.86,-34.93,-0.77,0.743042,-0.57666,-0.071167,-0.331909
2025-04-17 06:17:28+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2056,-1.2217,-0.5508,-693.66,-329.96,-96.86,-134.48,-15.47,-31.01,0.071106,-0.990295,0.112091,0.039825
2025-04-17 06:17:28.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2056,-1.2217,-0.5508,-693.66,-329.96,-96.86,-134.48,-15.47,-31.01,0.071106,-0.990295,0.112091,0.039825
2025-04-17 06:17:29+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.4917,-0.2148,-1.1646,-110.41,-61.22,269.04,-167.15,-2.94,-2.16,0.080994,-0.993073,0.084412,0.000427
2025-04-17 06:17:29.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2881,0.0415,-1.1079,10.19,194.7,-68.18,-152.78,-10.91,20.87,0.266846,-0.934174,-0.161896,-0.172516
2025-04-17 06:17:30+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.0386,-0.4668,-1.2148,34.48,418.7,-19.9,-172.63,-38.27,7.62,0.103943,-0.857056,-0.074738,-0.498962
2025-04-17 06:17:30.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.0386,-0.4668,-1.2148,34.48,418.7,-19.9,-172.63,-38.27,7.62,0.103943,-0.857056,-0.074738,-0.498962
2025-04-17 06:17:31+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.0386,-0.4668,-1.2148,34.48,418.7,-19.9,-172.63,-38.27,7.62,0.103943,-0.857056,-0.074738,-0.498962
2025-04-17 06:17:31.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1157,-0.772,-0.3076,-94.36,-326.97,-132.87,-135.14,-31.37,-60.53,0.172821,-0.896759,0.287781,-0.288116
2025-04-17 06:17:32+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1157,-0.772,-0.3076,-94.36,-326.97,-132.87,-135.14,-31.37,-60.53,0.172821,-0.896759,0.287781,-0.288116
2025-04-17 06:17:32.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1157,-0.772,-0.3076,-94.36,-326.97,-132.87,-135.14,-31.37,-60.53,0.172821,-0.896759,0.287781,-0.288116
2025-04-17 06:17:33+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1553,-0.5547,0.1973,-203.37,227.05,163.09,-86.13,-43.28,-71.58,0.388794,-0.660858,0.208649,-0.607025
2025-04-17 06:17:33.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.3281,0.3389,-1.5308,86.61,-59.94,-132.93,-156.81,-5.85,6.28,0.221222,-0.971191,-0.081085,-0.033966
2025-04-17 06:17:34+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.3281,0.3389,-1.5308,86.61,-59.94,-132.93,-156.81,-5.85,6.28,0.221222,-0.971191,-0.081085,-0.033966
2025-04-17 06:17:34.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.3281,0.3389,-1.5308,86.61,-59.94,-132.93,-156.81,-5.85,6.28,0.221222,-0.971191,-0.081085,-0.033966
2025-04-17 06:17:35+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1821,0.5791,0.6987,27.77,-38.09,-22.77,-6.49,-74.47,-159.64,0.144836,-0.667297,-0.039154,-0.729462
2025-04-17 06:17:35.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1821,0.5791,0.6987,27.77,-38.09,-22.77,-6.49,-74.47,-159.64,0.144836,-0.667297,-0.039154,-0.729462
2025-04-17 06:17:36+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.1821,0.5791,0.6987,27.77,-38.09,-22.77,-6.49,-74.47,-159.64,0.144836,-0.667297,-0.039154,-0.729462
2025-04-17 06:17:36.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.2437,-0.0352,-0.6841,-10.86,291.63,40.47,-145.36,-35.56,-14.18,0.243835,-0.871307,0.07547,-0.419006
2025-04-17 06:17:37+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.2437,-0.0352,-0.6841,-10.86,291.63,40.47,-145.36,-35.56,-14.18,0.243835,-0.871307,0.07547,-0.419006
2025-04-17 06:17:37.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,0.2437,-0.0352,-0.6841,-10.86,291.63,40.47,-145.36,-35.56,-14.18,0.243835,-0.871307,0.07547,-0.419006
2025-04-17 06:17:38+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2598,-0.5918,-1.3003,7.02,-225.83,-313.72,-161.99,9.34,-32.97,0.194427,-0.953369,0.222961,0.058746
2025-04-17 06:17:38.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.0532,0.0425,-0.7388,-8.91,65.25,72.14,-156.47,-6.54,1.03,0.196106,-0.976349,0.082367,-0.037628
2025-04-17 06:17:39+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.0532,0.0425,-0.7388,-8.91,65.25,72.14,-156.47,-6.54,1.03,0.196106,-0.976349,0.082367,-0.037628
2025-04-17 06:17:39.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.0532,0.0425,-0.7388,-8.91,65.25,72.14,-156.47,-6.54,1.03,0.196106,-0.976349,0.082367,-0.037628
2025-04-17 06:17:40+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2314,0.1465,-0.8906,-38.02,22.77,-101.87,159.78,5.12,-2.32,-0.189026,-0.980499,0.000488,0.052917
2025-04-17 06:17:40.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2314,0.1465,-0.8906,-38.02,22.77,-101.87,159.78,5.12,-2.32,-0.189026,-0.980499,0.000488,0.052917
2025-04-17 06:17:41+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2314,0.1465,-0.8906,-38.02,22.77,-101.87,159.78,5.12,-2.32,-0.189026,-0.980499,0.000488,0.052917
2025-04-17 06:17:41.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2134,0.2715,-0.9204,-1.46,0.61,-0.61,162.47,11.96,3.48,-0.154602,-0.981964,-0.045837,0.098236
2025-04-17 06:17:42+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2134,0.2715,-0.9204,-1.46,0.61,-0.61,162.47,11.96,3.48,-0.154602,-0.981964,-0.045837,0.098236
2025-04-17 06:17:42.500000+00:00,EVoU4/j/V5+nc5YC16kNbQ==,WT901BLE67,-0.2134,0.2715,-0.9204,-1.46,0.61,-0.61,162.47,11.96,3.48,-0.154602,-0.981964,-0.045837,0.098236
2025-04-17 06:16:45+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.7939,0.5952,0.2061,0.0,0.12,0.0,70.69,-51.41,8.26,0.714935,0.545349,-0.315277,0.303192
2025-04-17 06:16:45.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.7939,0.5952,0.2061,0.0,0.12,0.0,70.69,-51.41,8.26,0.714935,0.545349,-0.315277,0.303192
2025-04-17 06:16:46+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.793,0.5957,0.209,0.0,0.12,0.0,70.69,-51.4,8.26,0.714966,0.545349,-0.315277,0.303131
2025-04-17 06:16:46.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.7915,0.5962,0.2114,0.0,0.12,0.0,70.69,-51.4,8.25,0.714966,0.545349,-0.315277,0.303101
2025-04-17 06:16:47+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.7886,0.5962,0.2144,0.0,0.12,0.0,70.7,-51.4,8.25,0.714966,0.545349,-0.315308,0.30307
2025-04-17 06:16:47.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9063,0.3486,0.4561,59.02,122.99,29.66,60.07,-59.42,12.24,0.72113,0.477966,-0.380249,0.326813
2025-04-17 06:16:48+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.1592,0.8711,-0.022,255.62,-403.93,149.96,49.59,-34.13,43.0,0.762299,0.470642,-0.100891,0.432587
2025-04-17 06:16:48.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.5732,0.2202,0.9624,-92.65,401.0,-77.03,5.78,24.98,74.7,0.781677,-0.091919,0.201599,0.582886
2025-04-17 06:16:49+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.5229,-0.0103,0.0459,-233.4,288.57,-127.75,-151.87,80.1,-108.27,0.614746,-0.308319,0.693329,0.214905
2025-04-17 06:16:49.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.5229,-0.0103,0.0459,-233.4,288.57,-127.75,-151.87,80.1,-108.27,0.614746,-0.308319,0.693329,0.214905
2025-04-17 06:16:50+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.7847,-0.2725,0.3013,-132.63,-41.14,124.57,-40.4,76.49,14.64,0.703705,-0.343048,0.541626,0.305969
2025-04-17 06:16:50.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.7759,0.4824,-0.6675,134.46,59.51,-159.36,13.95,79.99,117.22,0.462646,-0.496124,0.411652,0.60849
2025-04-17 06:16:51+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.7065,0.96,-1.4399,290.34,49.01,-4.52,-68.02,45.04,68.74,0.511078,-0.605682,-0.029602,0.60907
2025-04-17 06:16:51.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.0625,-0.1963,2.2432,-396.85,-34.97,266.42,-28.44,23.65,68.03,0.758209,-0.310455,0.030182,0.572449
2025-04-17 06:16:52+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.0625,-0.1963,2.2432,-396.85,-34.97,266.42,-28.44,23.65,68.03,0.758209,-0.310455,0.030182,0.572449
2025-04-17 06:16:52.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.2065,-0.6494,3.0342,142.15,-169.56,-323.36,-38.68,17.61,73.1,0.718811,-0.348938,-0.078857,0.596008
2025-04-17 06:16:53+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.4121,-1.937,1.1816,-89.36,-32.17,136.05,-44.06,10.2,69.65,0.738892,-0.353729,-0.145691,0.554596
2025-04-17 06:16:53.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.4121,-1.937,1.1816,-89.36,-32.17,136.05,-44.06,10.2,69.65,0.738892,-0.353729,-0.145691,0.554596
2025-04-17 06:16:54+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9229,-0.2271,0.1274,-227.72,-73.91,313.84,-68.42,-20.94,47.9,0.784637,-0.444244,-0.361786,0.236694
2025-04-17 06:16:54.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9229,-0.2271,0.1274,-227.72,-73.91,313.84,-68.42,-20.94,47.9,0.784637,-0.444244,-0.361786,0.236694
2025-04-17 06:16:55+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9717,-0.2349,-0.2891,-142.33,-184.27,352.6,-74.92,-15.66,50.34,0.746887,-0.499298,-0.354156,0.259399
2025-04-17 06:16:55.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9717,-0.2349,-0.2891,-142.33,-184.27,352.6,-74.92,-15.66,50.34,0.746887,-0.499298,-0.354156,0.259399
2025-04-17 06:16:56+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.8726,0.5117,0.3706,214.36,-224.67,6.04,-72.72,6.21,84.36,0.574219,-0.467987,-0.365204,0.563721
2025-04-17 06:16:56.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.8726,0.5117,0.3706,214.36,-224.67,6.04,-72.72,6.21,84.36,0.574219,-0.467987,-0.365204,0.563721
2025-04-17 06:16:57+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9419,-0.1411,2.9438,43.46,-78.06,-505.25,-24.65,-31.39,47.92,0.882874,-0.080505,-0.324951,0.329193
2025-04-17 06:16:57.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.9419,-0.1411,2.9438,43.46,-78.06,-505.25,-24.65,-31.39,47.92,0.882874,-0.080505,-0.324951,0.329193
2025-04-17 06:16:58+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.3545,-0.2173,0.4111,-318.97,36.8,271.3,-46.2,-12.8,10.23,0.914307,-0.37915,-0.136902,0.037964
2025-04-17 06:16:58.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.3545,-0.2173,0.4111,-318.97,36.8,271.3,-46.2,-12.8,10.23,0.914307,-0.37915,-0.136902,0.037964
2025-04-17 06:16:59+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.5518,0.7798,-0.1807,34.3,-245.61,504.7,-52.68,41.97,84.47,0.512604,-0.52243,-0.040894,0.680084
2025-04-17 06:16:59.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.5518,0.7798,-0.1807,34.3,-245.61,504.7,-52.68,41.97,84.47,0.512604,-0.52243,-0.040894,0.680084
2025-04-17 06:17:00+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.5518,0.7798,-0.1807,34.3,-245.61,504.7,-52.68,41.97,84.47,0.512604,-0.52243,-0.040894,0.680084
2025-04-17 06:17:00.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-1.9873,1.4312,1.1431,36.68,-15.75,2.5,-45.25,34.49,121.08,0.334167,-0.418976,-0.185272,0.823639
2025-04-17 06:17:01+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-1.9873,1.4312,1.1431,36.68,-15.75,2.5,-45.25,34.49,121.08,0.334167,-0.418976,-0.185272,0.823639
2025-04-17 06:17:01.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-1.9873,1.4312,1.1431,36.68,-15.75,2.5,-45.25,34.49,121.08,0.334167,-0.418976,-0.185272,0.823639
2025-04-17 06:17:02+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,2.5088,-1.0176,1.9038,-363.53,69.7,-485.23,-46.71,-5.14,57.77,0.811523,-0.326904,-0.227386,0.42746
2025-04-17 06:17:02.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.2915,0.2412,1.063,295.47,83.37,-544.43,-35.71,10.76,71.95,0.749939,-0.299438,-0.107056,0.579956
2025-04-17 06:17:03+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.2915,0.2412,1.063,295.47,83.37,-544.43,-35.71,10.76,71.95,0.749939,-0.299438,-0.107056,0.579956
2025-04-17 06:17:03.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.2915,0.2412,1.063,295.47,83.37,-544.43,-35.71,10.76,71.95,0.749939,-0.299438,-0.107056,0.579956
2025-04-17 06:17:04+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.4048,-0.1294,0.3203,48.89,-184.02,275.76,-61.53,13.51,66.6,0.680084,-0.480042,-0.194366,0.518768
2025-04-17 06:17:04.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.4048,-0.1294,0.3203,48.89,-184.02,275.76,-61.53,13.51,66.6,0.680084,-0.480042,-0.194366,0.518768
2025-04-17 06:17:05+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.4048,-0.1294,0.3203,48.89,-184.02,275.76,-61.53,13.51,66.6,0.680084,-0.480042,-0.194366,0.518768
2025-04-17 06:17:05.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.3628,0.2456,-0.9653,342.04,103.88,-46.26,-125.81,22.77,50.15,0.329865,-0.828522,-0.288452,0.34845
2025-04-17 06:17:06+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.3628,0.2456,-0.9653,342.04,103.88,-46.26,-125.81,22.77,50.15,0.329865,-0.828522,-0.288452,0.34845
2025-04-17 06:17:06.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.501,-0.1143,0.6553,606.45,155.58,77.27,-69.55,15.13,38.84,0.742889,-0.569214,-0.085968,0.341522
2025-04-17 06:17:07+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.0469,-0.8506,0.8979,181.88,-46.51,3.05,-48.22,2.08,47.21,0.833191,-0.38089,-0.148376,0.372253
2025-04-17 06:17:07.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.0469,-0.8506,0.8979,181.88,-46.51,3.05,-48.22,2.08,47.21,0.833191,-0.38089,-0.148376,0.372253
2025-04-17 06:17:08+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.0435,-0.6357,0.6782,-5.43,-3.36,-11.66,-43.37,2.69,45.87,0.852112,-0.348663,-0.12381,0.369995
2025-04-17 06:17:08.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.0435,-0.6357,0.6782,-5.43,-3.36,-11.66,-43.37,2.69,45.87,0.852112,-0.348663,-0.12381,0.369995
2025-04-17 06:17:09+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.0166,-0.6948,0.7026,3.17,-1.1,6.16,-42.06,1.9,45.67,0.857758,-0.336639,-0.124939,0.367676
2025-04-17 06:17:09.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.0581,-0.7393,0.7129,10.74,-0.98,4.21,-41.54,0.82,45.23,0.862061,-0.329987,-0.130127,0.361847
2025-04-17 06:17:10+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.0581,-0.7393,0.7129,10.74,-0.98,4.21,-41.54,0.82,45.23,0.862061,-0.329987,-0.130127,0.361847
2025-04-17 06:17:10.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.2192,-0.7202,-0.2393,64.7,-118.96,169.68,-102.85,16.31,-10.38,0.624634,-0.762695,0.158142,0.054596
2025-04-17 06:17:11+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.2192,-0.7202,-0.2393,64.7,-118.96,169.68,-102.85,16.31,-10.38,0.624634,-0.762695,0.158142,0.054596
2025-04-17 06:17:11.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-1.5142,2.1909,0.4243,88.75,1.95,329.71,69.9,55.35,141.7,0.489441,-0.193237,0.604065,0.598389
2025-04-17 06:17:12+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4609,0.3467,0.3521,-75.44,178.89,-548.16,-103.21,56.8,-31.56,0.627075,-0.583038,0.471771,0.210175
2025-04-17 06:17:12.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4609,0.3467,0.3521,-75.44,178.89,-548.16,-103.21,56.8,-31.56,0.627075,-0.583038,0.471771,0.210175
2025-04-17 06:17:13+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.5977,-0.8384,-0.2979,62.62,-54.69,189.03,-98.43,7.8,-33.39,0.639008,-0.710754,0.259552,-0.137878
2025-04-17 06:17:13.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.5977,-0.8384,-0.2979,62.62,-54.69,189.03,-98.43,7.8,-33.39,0.639008,-0.710754,0.259552,-0.137878
2025-04-17 06:17:14+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.5063,-0.1392,-0.1113,148.74,-208.8,234.38,-80.19,29.86,-17.27,0.755585,-0.585724,0.288239,0.053101
2025-04-17 06:17:14.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4878,0.1753,1.7871,142.21,5.74,-35.58,27.75,-36.44,38.64,0.845337,0.31543,-0.21109,0.375854
2025-04-17 06:17:15+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4878,0.1753,1.7871,142.21,5.74,-35.58,27.75,-36.44,38.64,0.845337,0.31543,-0.21109,0.375854
2025-04-17 06:17:15.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.5352,0.374,1.7827,15.5,-124.27,-132.39,64.51,-25.47,-6.11,0.829926,0.509857,-0.213928,0.073517
2025-04-17 06:17:16+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.5352,0.374,1.7827,15.5,-124.27,-132.39,64.51,-25.47,-6.11,0.829926,0.509857,-0.213928,0.073517
2025-04-17 06:17:16.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0283,0.5952,1.2124,-191.1,76.23,234.92,49.13,-33.39,4.61,0.865601,0.408325,-0.245026,0.154327
2025-04-17 06:17:17+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.9883,0.3071,0.9907,269.84,-92.29,-284.42,-43.65,20.8,70.03,0.709259,-0.39566,-0.072571,0.578827
2025-04-17 06:17:17.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,-0.9883,0.3071,0.9907,269.84,-92.29,-284.42,-43.65,20.8,70.03,0.709259,-0.39566,-0.072571,0.578827
2025-04-17 06:17:18+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4712,-0.1943,0.7559,-164.06,39.55,9.28,-22.6,-31.66,32.31,0.92099,-0.106659,-0.309387,0.21109
2025-04-17 06:17:18.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4712,-0.1943,0.7559,-164.06,39.55,9.28,-22.6,-31.66,32.31,0.92099,-0.106659,-0.309387,0.21109
2025-04-17 06:17:19+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.4712,-0.1943,0.7559,-164.06,39.55,9.28,-22.6,-31.66,32.31,0.92099,-0.106659,-0.309387,0.21109
2025-04-17 06:17:19.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.6665,1.4399,0.687,258.0,-100.16,-86.3,35.65,-28.34,27.5,0.878723,0.343628,-0.155823,0.292175
2025-04-17 06:17:20+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.6665,1.4399,0.687,258.0,-100.16,-86.3,35.65,-28.34,27.5,0.878723,0.343628,-0.155823,0.292175
2025-04-17 06:17:20.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.5381,1.0044,0.9243,199.71,-9.09,-63.96,54.83,-29.99,16.98,0.830414,0.473785,-0.161499,0.244446
2025-04-17 06:17:21+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.5381,1.0044,0.9243,199.71,-9.09,-63.96,54.83,-29.99,16.98,0.830414,0.473785,-0.161499,0.244446
2025-04-17 06:17:21.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,0.3867,0.9072,0.687,144.53,-43.58,-48.83,60.11,-20.91,21.84,0.818481,0.513367,-0.060974,0.250458
2025-04-17 06:17:22+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0801,-0.2642,0.7593,-155.27,-119.32,89.97,-40.96,-11.16,5.17,0.932892,-0.34375,-0.106689,0.008087
2025-04-17 06:17:22.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0801,-0.2642,0.7593,-155.27,-119.32,89.97,-40.96,-11.16,5.17,0.932892,-0.34375,-0.106689,0.008087
2025-04-17 06:17:23+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0166,-0.4941,1.3838,-169.49,110.11,-177.31,-22.58,-44.94,34.41,0.887726,-0.06189,-0.41153,0.196625
2025-04-17 06:17:23.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0166,-0.4941,1.3838,-169.49,110.11,-177.31,-22.58,-44.94,34.41,0.887726,-0.06189,-0.41153,0.196625
2025-04-17 06:17:24+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0166,-0.4941,1.3838,-169.49,110.11,-177.31,-22.58,-44.94,34.41,0.887726,-0.06189,-0.41153,0.196625
2025-04-17 06:17:24.500000+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0127,-0.5732,-0.0195,145.14,-139.47,91.25,-31.98,-28.17,15.13,0.933075,-0.234039,-0.267059,0.056305
2025-04-17 06:17:25+00:00,bak0EQ1249EhR2zo8jtPlA==,WT901BLE67,1.0127,-0.5732,-0.0195,145.14,-139.47,91.25,-31.98,-28.17,15.13,0.933075,-0.234039,-0.267059,0.056305
