时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-20 02:05:55+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:55.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.8794,0.5874,-20.69,9.58,1.1,56.33,14.46,-100.84
2025-05-20 02:05:56+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.229,0.7593,0.606,-17.46,19.04,9.03,53.95,14.82,-99.63
2025-05-20 02:05:56.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.229,0.7593,0.606,-17.46,19.04,9.03,53.95,14.82,-99.63
2025-05-20 02:05:56.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2793,0.7422,0.5918,-4.39,5.0,-0.43,53.61,15.03,-99.07
2025-05-20 02:05:56.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2578,0.7876,0.5967,2.32,-0.12,-2.01,53.61,15.16,-98.95
2025-05-20 02:05:56.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2388,0.814,0.5649,-3.66,2.69,1.71,53.61,15.23,-98.96
2025-05-20 02:05:56.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2607,0.7607,0.5708,-5.0,4.82,3.11,53.43,15.27,-98.63
2025-05-20 02:05:56.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2856,0.7549,0.5918,0.85,-1.34,-2.56,53.38,15.35,-98.38
2025-05-20 02:05:56.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2646,0.7759,0.5986,-1.77,-0.12,1.71,53.36,15.38,-98.44
2025-05-20 02:05:56.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2598,0.7524,0.5957,3.17,-2.14,0.43,53.39,15.31,-98.37
2025-05-20 02:05:56.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2598,0.7524,0.5957,3.17,-2.14,0.43,53.39,15.31,-98.37
2025-05-20 02:05:56.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2524,0.7798,0.5806,1.77,-1.34,0.06,53.75,15.27,-98.6
2025-05-20 02:05:56.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2524,0.7798,0.5806,1.77,-1.34,0.06,53.75,15.27,-98.6
2025-05-20 02:05:56.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2583,0.7681,0.5845,2.26,-1.4,0.12,53.83,15.24,-98.62
2025-05-20 02:05:56.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2583,0.7681,0.5845,2.26,-1.4,0.12,53.83,15.24,-98.62
2025-05-20 02:05:56.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2515,0.7847,0.5815,1.1,-0.06,0.67,53.94,15.22,-98.61
2025-05-20 02:05:56.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2739,0.7695,0.5825,-2.81,1.28,3.3,53.88,15.16,-98.31
2025-05-20 02:05:56.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2739,0.7695,0.5825,-2.81,1.28,3.3,53.88,15.16,-98.31
2025-05-20 02:05:56.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.252,0.7739,0.5859,0.24,-1.53,0.12,53.83,15.1,-98.23
2025-05-20 02:05:56.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2578,0.7803,0.5811,0.37,-1.22,0.49,53.86,15.08,-98.25
2025-05-20 02:05:56.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2578,0.7803,0.5811,0.37,-1.22,0.49,53.86,15.08,-98.25
2025-05-20 02:05:57+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2578,0.7803,0.5811,0.37,-1.22,0.49,53.86,15.08,-98.25
2025-05-20 02:05:57.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2544,0.7749,0.583,1.04,-1.34,0.55,53.89,15.02,-98.21
2025-05-20 02:05:57.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2544,0.7749,0.583,1.04,-1.34,0.55,53.89,15.02,-98.21
2025-05-20 02:05:57.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.249,0.7808,0.5811,-0.43,-0.79,-0.37,54.0,15.05,-98.36
2025-05-20 02:05:57.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.249,0.7808,0.5811,-0.43,-0.79,-0.37,54.0,15.05,-98.36
2025-05-20 02:05:57.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2568,0.7817,0.5771,-1.46,-0.85,-0.31,53.95,15.07,-98.35
2025-05-20 02:05:57.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2568,0.7817,0.5771,-1.46,-0.85,-0.31,53.95,15.07,-98.35
2025-05-20 02:05:57.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2563,0.7734,0.584,-2.2,-1.16,0.31,53.69,15.1,-98.32
2025-05-20 02:05:57.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2563,0.7734,0.584,-2.2,-1.16,0.31,53.69,15.1,-98.32
2025-05-20 02:05:57.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.249,0.7725,0.585,-1.22,-0.55,0.55,53.61,15.07,-98.28
2025-05-20 02:05:57.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.249,0.7725,0.585,-1.22,-0.55,0.55,53.61,15.07,-98.28
2025-05-20 02:05:57.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.249,0.7725,0.585,-1.22,-0.55,0.55,53.61,15.07,-98.28
2025-05-20 02:05:57.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.77,0.5908,-5.49,-1.28,1.16,53.11,14.88,-98.04
2025-05-20 02:05:57.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.77,0.5908,-5.49,-1.28,1.16,53.11,14.88,-98.04
2025-05-20 02:05:57.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2451,0.7754,0.5977,-6.23,-0.73,1.46,52.82,14.83,-97.97
2025-05-20 02:05:57.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2451,0.7754,0.5977,-6.23,-0.73,1.46,52.82,14.83,-97.97
2025-05-20 02:05:57.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2456,0.7563,0.5972,-5.19,0.24,1.83,52.56,14.78,-97.87
2025-05-20 02:05:57.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2676,0.7539,0.5991,-2.38,-2.99,-2.26,52.06,14.81,-97.53
2025-05-20 02:05:57.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2676,0.7539,0.5991,-2.38,-2.99,-2.26,52.06,14.81,-97.53
