时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-27 02:44:23+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.050000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.100000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.150000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.200000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.250000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.300000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0229,-0.49,-0.12,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.350000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.43
2025-05-27 02:44:23.400000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.450000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.500000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.43,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.550000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0239,-0.49,-0.12,-0.12,-0.09,-0.24,55.44
2025-05-27 02:44:23.600000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.49,-0.12,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.650000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.700000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.002,1.0234,-0.49,-0.06,-0.12,-0.09,-0.24,55.44
2025-05-27 02:44:23.750000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0049,-0.001,1.0239,-0.49,-0.12,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.800000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.850000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.900000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23.950000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.24,55.44
2025-05-27 02:44:23+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0044,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.050000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0044,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.100000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0044,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.150000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0044,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.200000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0044,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.250000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0044,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.300000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,-0.0005,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.350000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.35
2025-05-27 02:44:23.400000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,0.0,-0.12,0.0,-0.03,-0.23,79.34
2025-05-27 02:44:23.450000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,-0.0005,1.0283,0.0,-0.18,0.0,-0.03,-0.23,79.34
2025-05-27 02:44:23.500000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,-0.0005,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.34
2025-05-27 02:44:23.550000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.06,-0.03,-0.23,79.34
2025-05-27 02:44:23.600000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.06,-0.03,-0.23,79.34
2025-05-27 02:44:23.650000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,-0.06,-0.18,0.0,-0.03,-0.23,79.33
2025-05-27 02:44:23.700000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.33
2025-05-27 02:44:23.750000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.33
2025-05-27 02:44:23.800000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.33
2025-05-27 02:44:23.850000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.33
2025-05-27 02:44:23.900000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.33
2025-05-27 02:44:23.950000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.33
