时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-20 02:08:09+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2471,0.7871,0.5723,-1.77,0.92,0.06,52.55,13.75,-64.69
2025-05-20 02:08:09.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2539,0.7817,0.5708,-1.22,2.14,-0.61,52.49,13.83,-64.57
2025-05-20 02:08:09.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2573,0.7813,0.5732,-0.98,2.26,-1.28,52.45,13.96,-64.45
2025-05-20 02:08:09.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.271,0.7822,0.5708,-0.61,0.98,-2.32,52.42,14.11,-64.39
2025-05-20 02:08:09.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.252,0.7852,0.5757,-1.65,2.81,-0.06,52.37,14.24,-64.33
2025-05-20 02:08:09.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2964,0.7783,0.5654,-0.55,-4.15,-1.71,52.31,14.27,-64.33
2025-05-20 02:08:09.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2427,0.7866,0.5796,-0.79,-1.89,0.31,52.24,14.23,-64.43
2025-05-20 02:08:09.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2446,0.7822,0.5811,-0.67,-0.49,-0.98,52.19,14.22,-64.51
2025-05-20 02:08:09.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2446,0.7822,0.5811,-0.67,-0.49,-0.98,52.19,14.22,-64.51
2025-05-20 02:08:09.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.292,0.7832,0.5703,-1.59,-3.3,-1.59,52.1,14.24,-64.52
2025-05-20 02:08:09.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3018,0.8535,0.7163,-12.7,0.98,11.84,51.44,13.95,-64.03
2025-05-20 02:08:09.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3008,0.8237,0.6157,0.49,-1.71,3.05,51.25,13.68,-63.7
2025-05-20 02:08:09.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3008,0.8237,0.6157,0.49,-1.71,3.05,51.25,13.68,-63.7
2025-05-20 02:08:10+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2144,0.8843,0.479,-10.8,15.81,18.31,50.98,13.41,-63.35
2025-05-20 02:08:10.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2451,0.9014,0.6182,-0.85,14.77,16.17,51.0,13.31,-62.2
2025-05-20 02:08:10.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2222,0.9233,0.7085,-4.09,14.83,9.28,51.15,13.3,-61.42
2025-05-20 02:08:10.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3149,0.8843,0.7056,-14.65,15.5,12.51,50.92,13.47,-60.03
2025-05-20 02:08:10.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2974,0.8052,0.6699,-15.81,4.7,3.91,50.31,13.45,-59.41
2025-05-20 02:08:10.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3364,0.7842,0.6445,-18.49,3.05,-4.03,49.48,13.63,-59.08
