时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-27 02:44:18+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.43,-0.06,-0.18,-0.1,-0.23,54.45
2025-05-27 02:44:18.050000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.43,-0.06,-0.18,-0.1,-0.23,54.45
2025-05-27 02:44:18.100000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.43,-0.06,-0.18,-0.1,-0.23,54.45
2025-05-27 02:44:18.150000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.43,-0.06,-0.18,-0.1,-0.23,54.45
2025-05-27 02:44:18.200000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.43,-0.06,-0.18,-0.1,-0.23,54.45
2025-05-27 02:44:18.250000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.43,-0.06,-0.18,-0.1,-0.23,54.45
2025-05-27 02:44:18.300000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,54.51
2025-05-27 02:44:18.350000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,54.58
2025-05-27 02:44:18.400000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0234,-0.49,-0.06,-0.12,-0.09,-0.23,54.62
2025-05-27 02:44:18.450000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.49,-0.06,-0.12,-0.09,-0.23,54.68
2025-05-27 02:44:18.500000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.001,1.0234,-0.49,-0.06,-0.12,-0.09,-0.23,54.72
2025-05-27 02:44:18.550000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.001,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,54.77
2025-05-27 02:44:18.600000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0234,-0.49,-0.06,-0.12,-0.09,-0.23,54.8
2025-05-27 02:44:18.650000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,54.84
2025-05-27 02:44:18.700000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,54.84
2025-05-27 02:44:18.750000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0234,-0.43,-0.12,-0.18,-0.09,-0.22,54.9
2025-05-27 02:44:18.800000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.06,-0.12,-0.09,-0.22,54.92
2025-05-27 02:44:18.850000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.12,-0.09,-0.23,54.95
2025-05-27 02:44:18.900000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.12,-0.09,-0.23,54.95
2025-05-27 02:44:18.950000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.001,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,54.99
2025-05-27 02:44:19+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,55.01
2025-05-27 02:44:19.050000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0239,-0.49,-0.06,-0.18,-0.09,-0.23,55.01
2025-05-27 02:44:19.100000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0229,-0.49,-0.12,-0.12,-0.09,-0.23,55.03
2025-05-27 02:44:19.150000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.001,1.0244,-0.43,-0.06,-0.18,-0.09,-0.23,55.06
2025-05-27 02:44:19.200000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,55.08
2025-05-27 02:44:19.250000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,55.08
2025-05-27 02:44:19.300000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0229,-0.49,-0.06,-0.12,-0.09,-0.23,55.09
2025-05-27 02:44:19.350000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.001,1.0239,-0.49,-0.12,-0.12,-0.09,-0.23,55.11
2025-05-27 02:44:19.400000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.55,-0.12,-0.18,-0.09,-0.23,55.13
2025-05-27 02:44:19.450000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.55,-0.12,-0.18,-0.09,-0.23,55.13
2025-05-27 02:44:19.500000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.55,-0.12,-0.18,-0.09,-0.23,55.13
2025-05-27 02:44:19.550000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.55,-0.12,-0.18,-0.09,-0.23,55.13
2025-05-27 02:44:19.600000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.55,-0.12,-0.18,-0.09,-0.23,55.13
2025-05-27 02:44:19.650000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.55,-0.12,-0.18,-0.09,-0.23,55.13
