时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-20 02:06:53+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2041,0.626,0.7642,-0.31,0.18,0.37,39.29,12.2,-133.18
2025-05-20 02:06:53.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2095,0.6245,0.7603,-0.37,-0.31,0.12,39.29,12.22,-133.13
2025-05-20 02:06:53.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2056,0.624,0.7622,-0.31,-0.92,0.31,39.3,12.18,-133.08
2025-05-20 02:06:53.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2031,0.6245,0.7646,-0.24,-0.55,0.49,39.3,12.17,-133.05
2025-05-20 02:06:53.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2051,0.627,0.7632,-0.18,-0.43,0.37,39.3,12.18,-133.0
2025-05-20 02:06:53.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2051,0.627,0.7632,-0.18,-0.43,0.37,39.3,12.18,-133.0
2025-05-20 02:06:53.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2036,0.6255,0.7642,-0.37,-0.31,0.0,39.29,12.18,-132.92
2025-05-20 02:06:53.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2056,0.6245,0.7612,-0.31,-0.37,0.06,39.29,12.18,-132.9
2025-05-20 02:06:53.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2056,0.6245,0.7612,-0.31,-0.37,0.06,39.29,12.18,-132.9
2025-05-20 02:06:53.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2046,0.626,0.7637,-0.31,-1.22,0.43,39.29,12.18,-132.85
2025-05-20 02:06:54+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2017,0.624,0.7627,-0.06,-1.34,0.55,39.29,12.19,-132.82
2025-05-20 02:06:54.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1997,0.6265,0.7637,-0.12,-1.4,0.06,39.28,12.19,-132.74
2025-05-20 02:06:54.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1997,0.6265,0.7637,-0.12,-1.4,0.06,39.28,12.19,-132.74
2025-05-20 02:06:54.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1943,0.626,0.7642,-0.85,-0.67,0.37,39.28,12.19,-132.7
2025-05-20 02:06:54.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.208,0.6216,0.7632,-0.31,-1.28,-0.12,39.28,12.19,-132.67
2025-05-20 02:06:54.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1987,0.6313,0.7656,-0.55,-2.26,0.37,39.28,12.19,-132.62
2025-05-20 02:06:54.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2031,0.6162,0.7656,-0.37,-1.28,0.24,39.27,12.19,-132.59
2025-05-20 02:06:54.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2031,0.6162,0.7656,-0.37,-1.28,0.24,39.27,12.19,-132.59
2025-05-20 02:06:54.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1914,0.6299,0.7549,0.0,-2.26,-0.73,39.27,12.17,-132.61
2025-05-20 02:06:54.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1914,0.6299,0.7549,0.0,-2.26,-0.73,39.27,12.17,-132.61
2025-05-20 02:06:54.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2046,0.5947,0.7544,3.36,-11.9,-3.85,39.22,11.89,-132.79
2025-05-20 02:06:54.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2046,0.5947,0.7544,3.36,-11.9,-3.85,39.22,11.89,-132.79
2025-05-20 02:06:54.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1953,0.6772,0.7651,1.34,-8.97,0.98,39.32,11.56,-133.24
2025-05-20 02:06:54.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1953,0.6772,0.7651,1.34,-8.97,0.98,39.32,11.56,-133.24
2025-05-20 02:06:54.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2065,0.6509,0.7588,6.41,6.53,3.11,39.64,10.88,-133.18
2025-05-20 02:06:54.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2065,0.6509,0.7588,6.41,6.53,3.11,39.64,10.88,-133.18
2025-05-20 02:06:54.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2744,0.6509,0.6245,15.63,2.93,-5.37,40.2,11.13,-132.69
2025-05-20 02:06:54.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2744,0.6509,0.6245,15.63,2.93,-5.37,40.2,11.13,-132.69
2025-05-20 02:06:54.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2744,0.6509,0.6245,15.63,2.93,-5.37,40.2,11.13,-132.69
2025-05-20 02:06:54.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2529,0.647,0.6899,26.73,8.0,-11.84,43.35,12.61,-132.96
2025-05-20 02:06:55+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2529,0.647,0.6899,26.73,8.0,-11.84,43.35,12.61,-132.96
2025-05-20 02:06:55.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1519,0.6665,0.8232,15.08,7.08,-6.1,44.48,13.24,-133.24
2025-05-20 02:06:55.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1519,0.6665,0.8232,15.08,7.08,-6.1,44.48,13.24,-133.24
2025-05-20 02:06:55.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2852,0.7568,0.6616,9.83,18.13,-3.85,45.77,14.17,-133.23
2025-05-20 02:06:55.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2739,0.7617,0.7163,11.05,15.99,-2.69,46.5,14.98,-132.42
2025-05-20 02:06:55.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2739,0.7617,0.7163,11.05,15.99,-2.69,46.5,14.98,-132.42
2025-05-20 02:06:55.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2881,0.7598,0.6685,12.63,3.36,-7.87,47.11,15.49,-132.39
2025-05-20 02:06:55.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3105,0.772,0.6958,8.67,4.52,-4.46,48.31,16.35,-131.68
2025-05-20 02:06:55.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2803,0.751,0.7285,7.87,2.01,-6.16,48.72,16.69,-131.72
2025-05-20 02:06:55.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2803,0.751,0.7285,7.87,2.01,-6.16,48.72,16.69,-131.72
2025-05-20 02:06:55.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3086,0.7686,0.6948,-1.59,-1.34,-3.91,48.89,16.96,-131.64
2025-05-20 02:06:55.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2808,0.7803,0.7363,-16.97,-0.31,-7.57,47.74,17.49,-131.77
2025-05-20 02:06:55.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2998,0.769,0.7109,-23.25,-10.01,-11.72,46.6,17.66,-132.25
