时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-27 02:44:22+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,55.39
2025-05-27 02:44:22.050000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,55.39
2025-05-27 02:44:22.100000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.001,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,55.39
2025-05-27 02:44:22.150000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,55.4
2025-05-27 02:44:22.200000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0234,-0.49,-0.12,-0.12,-0.09,-0.23,55.4
2025-05-27 02:44:22.250000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0234,-0.49,-0.12,-0.12,-0.09,-0.23,55.4
2025-05-27 02:44:22.300000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.002,1.0239,-0.49,-0.06,-0.12,-0.09,-0.23,55.4
2025-05-27 02:44:22.350000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.002,1.0234,-0.49,-0.06,-0.18,-0.09,-0.23,55.4
2025-05-27 02:44:22.400000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.41
2025-05-27 02:44:22.450000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.41
2025-05-27 02:44:22.500000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.001,1.0244,-0.49,-0.12,-0.12,-0.09,-0.23,55.41
2025-05-27 02:44:22.550000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0034,-0.0015,1.0244,-0.49,-0.06,-0.12,-0.09,-0.23,55.41
2025-05-27 02:44:22.600000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0234,-0.43,-0.12,-0.12,-0.09,-0.23,55.42
2025-05-27 02:44:22.650000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0234,-0.43,-0.12,-0.12,-0.09,-0.23,55.42
2025-05-27 02:44:22.700000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0044,-0.0015,1.0234,-0.49,-0.12,-0.12,-0.09,-0.23,55.42
2025-05-27 02:44:22.750000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.42
2025-05-27 02:44:22.800000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.42
2025-05-27 02:44:22.850000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.42
2025-05-27 02:44:22.900000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.42
2025-05-27 02:44:22.950000+00:00,3kIo/mNlPgTrJYjBCYu1YQ==,WTR1,0.0039,-0.0015,1.0239,-0.49,-0.12,-0.18,-0.09,-0.23,55.42
2025-05-27 02:44:22+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.42
2025-05-27 02:44:22.050000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.42
2025-05-27 02:44:22.100000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.42
2025-05-27 02:44:22.150000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.41
2025-05-27 02:44:22.200000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,0.0,-0.12,0.06,-0.03,-0.23,79.41
2025-05-27 02:44:22.250000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.41
2025-05-27 02:44:22.300000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0288,-0.06,-0.12,0.0,-0.03,-0.23,79.41
2025-05-27 02:44:22.350000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0278,-0.06,-0.12,0.0,-0.03,-0.23,79.4
2025-05-27 02:44:22.400000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.4
2025-05-27 02:44:22.450000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0278,0.0,-0.12,0.0,-0.03,-0.23,79.4
2025-05-27 02:44:22.500000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0273,0.0,-0.12,0.0,-0.03,-0.23,79.39
2025-05-27 02:44:22.550000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,0.0,-0.12,0.0,-0.03,-0.23,79.39
2025-05-27 02:44:22.600000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,-0.0005,1.0283,-0.06,-0.18,0.0,-0.03,-0.23,79.39
2025-05-27 02:44:22.650000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0039,0.0,1.0283,0.0,-0.18,0.0,-0.03,-0.23,79.38
2025-05-27 02:44:22.700000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.38
2025-05-27 02:44:22.750000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.38
2025-05-27 02:44:22.800000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.38
2025-05-27 02:44:22.850000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.38
2025-05-27 02:44:22.900000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.38
2025-05-27 02:44:22.950000+00:00,qWRWttfDve4AEPeePRvRbQ==,WTL1,0.0034,0.0,1.0283,-0.06,-0.12,0.0,-0.03,-0.23,79.38
