时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
2025-05-20 02:08:32+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2422,0.7954,0.5796,-4.58,-1.95,-0.67,53.45,14.1,22.7
2025-05-20 02:08:32.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2417,0.7969,0.5742,-6.47,-4.64,-4.46,53.15,14.11,22.47
2025-05-20 02:08:32.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2358,0.7866,0.5776,-11.84,-0.98,-1.04,52.65,14.13,22.18
2025-05-20 02:08:32.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2603,0.75,0.5986,-11.05,-2.2,-1.53,52.05,14.13,22.09
2025-05-20 02:08:32.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2437,0.7666,0.6157,-8.54,-1.71,0.06,51.57,14.13,21.85
2025-05-20 02:08:32.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2437,0.7666,0.6157,-8.54,-1.71,0.06,51.57,14.13,21.85
2025-05-20 02:08:32.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2598,0.7354,0.6157,-4.27,-2.38,1.65,51.25,14.02,21.79
2025-05-20 02:08:32.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.25,0.7461,0.6108,0.98,-3.6,-0.43,51.21,13.93,21.68
2025-05-20 02:08:32.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2593,0.7471,0.6089,3.72,-7.45,-3.23,51.33,13.83,21.28
2025-05-20 02:08:33+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2095,0.7866,0.6123,-0.37,-2.01,1.71,51.39,13.69,21.01
2025-05-20 02:08:33.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2607,0.7437,0.6021,0.61,-4.64,-0.79,51.37,13.58,20.9
2025-05-20 02:08:33.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3042,0.7324,0.6089,3.91,-4.33,-1.89,51.5,13.33,20.55
2025-05-20 02:08:33.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3042,0.7324,0.6089,3.91,-4.33,-1.89,51.5,13.33,20.55
2025-05-20 02:08:33.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2007,0.7637,0.6431,9.95,-23.86,-17.09,51.72,13.33,19.52
2025-05-20 02:08:33.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2007,0.7637,0.6431,9.95,-23.86,-17.09,51.72,13.33,19.52
2025-05-20 02:08:33.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2329,0.7656,0.5825,2.2,-5.98,-2.44,51.75,13.27,18.79
2025-05-20 02:08:33.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2329,0.7656,0.5825,2.2,-5.98,-2.44,51.75,13.27,18.79
2025-05-20 02:08:33.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2178,0.772,0.6094,2.87,-8.18,-4.52,51.79,13.22,18.22
2025-05-20 02:08:33.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2178,0.772,0.6094,2.87,-8.18,-4.52,51.79,13.22,18.22
2025-05-20 02:08:33.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2236,0.7637,0.5957,-2.5,2.08,3.97,51.79,12.97,18.14
2025-05-20 02:08:33.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2236,0.7637,0.5957,-2.5,2.08,3.97,51.79,12.97,18.14
2025-05-20 02:08:33.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2275,0.7686,0.6069,-1.89,3.17,4.15,51.73,12.88,18.4
2025-05-20 02:08:33.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2275,0.7686,0.6069,-1.89,3.17,4.15,51.73,12.88,18.4
2025-05-20 02:08:33.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2275,0.7686,0.6069,-1.89,3.17,4.15,51.73,12.88,18.4
2025-05-20 02:08:33.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2158,0.7739,0.6201,-0.98,-1.34,-0.49,51.77,12.79,18.56
2025-05-20 02:08:33.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2158,0.7739,0.6201,-0.98,-1.34,-0.49,51.77,12.79,18.56
2025-05-20 02:08:33.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2354,0.7681,0.5981,-4.52,3.78,3.97,51.66,12.75,18.68
2025-05-20 02:08:33.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2354,0.7681,0.5981,-4.52,3.78,3.97,51.66,12.75,18.68
2025-05-20 02:08:33.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2354,0.7681,0.5981,-4.52,3.78,3.97,51.66,12.75,18.68
2025-05-20 02:08:34+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2266,0.7715,0.6216,-1.95,-1.04,1.1,51.11,12.5,19.85
2025-05-20 02:08:34.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2266,0.7715,0.6216,-1.95,-1.04,1.1,51.11,12.5,19.85
2025-05-20 02:08:34.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2222,0.7554,0.6201,-1.95,-0.24,5.55,51.02,12.33,19.96
2025-05-20 02:08:34.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2222,0.7554,0.6201,-1.95,-0.24,5.55,51.02,12.33,19.96
2025-05-20 02:08:34.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2349,0.7744,0.6172,0.98,-4.94,0.55,51.03,12.13,19.97
2025-05-20 02:08:34.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2354,0.7344,0.6274,6.23,-4.27,6.59,51.28,11.36,19.98
2025-05-20 02:08:34.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2354,0.7344,0.6274,6.23,-4.27,6.59,51.28,11.36,19.98
2025-05-20 02:08:34.350000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2197,0.7441,0.6372,14.1,-18.01,0.73,51.67,10.95,19.86
2025-05-20 02:08:34.400000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2197,0.7441,0.6372,14.1,-18.01,0.73,51.67,10.95,19.86
2025-05-20 02:08:34.450000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2393,0.7749,0.5708,1.65,-3.66,1.34,53.29,9.88,19.19
2025-05-20 02:08:34.500000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1499,0.7759,0.5771,4.46,-4.39,-1.65,53.39,9.76,18.86
2025-05-20 02:08:34.550000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1665,0.7739,0.5659,7.81,-6.04,-3.91,53.66,9.72,18.4
2025-05-20 02:08:34.600000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1743,0.8105,0.5835,10.07,-0.67,0.18,54.15,9.72,18.17
2025-05-20 02:08:34.650000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1865,0.8662,0.6069,7.51,-1.89,0.12,54.63,9.69,18.11
2025-05-20 02:08:34.700000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.166,0.918,0.5889,-7.51,-12.76,-1.65,54.64,9.56,17.9
2025-05-20 02:08:34.750000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.166,0.918,0.5889,-7.51,-12.76,-1.65,54.64,9.56,17.9
2025-05-20 02:08:34.800000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.167,1.186,-0.3281,-6.9,45.72,33.51,50.98,9.06,19.36
2025-05-20 02:08:34.850000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.0137,1.0518,0.4917,74.95,-12.45,12.21,57.96,8.09,21.49
2025-05-20 02:08:34.900000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.0464,1.041,0.5601,83.19,-0.31,28.2,62.06,7.02,21.57
2025-05-20 02:08:34.950000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,0.0186,0.9575,0.6631,64.45,24.48,49.93,66.08,5.52,22.82
2025-05-20 02:08:35+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,0.0186,0.9575,0.6631,64.45,24.48,49.93,66.08,5.52,22.82
2025-05-20 02:08:35.050000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2593,0.6826,0.7407,39.0,22.22,52.92,71.6,0.71,27.81
2025-05-20 02:08:35.100000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.2524,0.6055,0.6646,0.98,18.25,37.6,72.61,-1.24,29.73
2025-05-20 02:08:35.150000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.3794,0.4302,0.9399,-13.0,-17.76,-7.08,72.77,-2.19,30.3
2025-05-20 02:08:35.200000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,0.1011,0.9707,0.0894,1.22,16.48,14.53,71.67,-2.15,29.59
2025-05-20 02:08:35.250000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.1201,1.0859,0.2339,-2.44,-8.06,-0.55,71.63,-2.79,30.27
2025-05-20 02:08:35.300000+00:00,7/vCykmiwCHaFbwdzATxCQ==,WTL3,-0.0239,0.9316,0.2734,2.32,1.22,3.11,71.73,-2.83,29.88
